DATETIME,ERRORLEVEL,TAG,VALUE,LINE,FILE
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5110)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5110 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5114)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5114 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5115)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5115 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5118)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5118 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5120)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5120 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5121)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5121 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5122)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5122 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5124)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5124 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5125)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5125 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5127)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5127 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5128)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5128 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5132)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5132 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5142)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5142 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5143)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5143 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
